candidate_group_id,preference,route_id,label,time_score,comfort_score,walk_score,transfer_score,reliability_score,recommend_score,is_synthetic
2026-07-12T14:53:24|45321,less_transfer,2026-07-12T14:53:24|45321|979|3,0,33.61,58.52,46.09,42.78,20.65,40.7,True
2026-07-12T14:53:24|45321,less_walking,2026-07-12T14:53:24|45321|302|1,1,82.93,64.65,85.77,77.02,37.28,77.12,True
2026-07-12T14:53:24|45321,less_walking,2026-07-12T14:53:24|45321|302|2,0,68.5,42.25,48.47,44.01,37.68,50.29,True
2026-07-12T14:53:24|45321,less_walking,2026-07-12T14:53:24|45321|302|3,0,64.6,62.4,74.73,45.24,37.56,65.15,True
2026-07-12T14:53:24|45321,less_walking,2026-07-12T14:53:24|45321|307|1,0,61.2,60.1,84.32,45.86,36.64,68.94,True
2026-07-12T14:53:24|45321,less_walking,2026-07-12T14:53:24|45321|307|2,0,31.19,56.61,46.2,42.78,20.15,41.57,True
2026-07-12T14:53:24|45321,less_walking,2026-07-12T14:53:24|45321|307|3,0,18.61,59.14,82.25,44.63,20.46,57.56,True
2026-07-12T14:53:24|45321,less_walking,2026-07-12T14:53:24|45321|979|1,0,66.97,60.31,62.94,44.63,37.1,59.38,True
2026-07-12T14:53:24|45321,less_walking,2026-07-12T14:53:24|45321|979|2,0,50.91,60.31,61.73,44.63,37.36,55.59,True
2026-07-12T14:53:24|45321,less_walking,2026-07-12T14:53:24|45321|979|3,0,33.61,58.52,46.09,42.78,20.65,42.28,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|991|1,1,66.84,60.14,85.59,76.12,19.71,62.3,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|172|1,0,62.48,57.83,76.95,75.66,19.38,59.0,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|172|2,0,38.42,56.14,49.27,74.73,19.66,47.11,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|190|1,0,43.9,56.14,50.83,74.73,19.77,49.0,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|190|2,0,35.21,54.76,74.05,16.58,19.8,40.82,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|307|1,0,53.35,58.98,63.94,75.2,20.0,54.62,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|974|1,0,55.77,60.34,47.88,16.58,38.28,47.23,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|974|2,0,46.59,65.66,85.08,77.02,38.66,60.51,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|975|1,0,63.47,60.97,46.48,16.58,38.02,49.44,True
2026-07-12T14:53:25|44539,balanced,2026-07-12T14:53:25|44539|985|1,0,35.87,56.3,75.81,44.01,19.98,45.81,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|974|2,1,46.59,65.66,85.08,77.02,38.66,61.34,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|172|1,0,62.48,57.83,76.95,75.66,19.38,56.83,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|172|2,0,38.42,56.14,49.27,74.73,19.66,49.32,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|190|1,0,43.9,56.14,50.83,74.73,19.77,50.45,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|190|2,0,35.21,54.76,74.05,16.58,19.8,45.92,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|307|1,0,53.35,58.98,63.94,75.2,20.0,54.82,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|974|1,0,55.77,60.34,47.88,16.58,38.28,52.81,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|975|1,0,63.47,60.97,46.48,16.58,38.02,54.4,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|985|1,0,35.87,56.3,75.81,44.01,19.98,48.97,True
2026-07-12T14:53:25|44539,comfort,2026-07-12T14:53:25|44539|991|1,0,66.84,60.14,85.59,76.12,19.71,59.65,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|991|1,1,66.84,60.14,85.59,76.12,19.71,63.94,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|172|1,0,62.48,57.83,76.95,75.66,19.38,60.11,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|172|2,0,38.42,56.14,49.27,74.73,19.66,42.66,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|190|1,0,43.9,56.14,50.83,74.73,19.77,46.11,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|190|2,0,35.21,54.76,74.05,16.58,19.8,38.41,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|307|1,0,53.35,58.98,63.94,75.2,20.0,53.49,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|974|1,0,55.77,60.34,47.88,16.58,38.28,50.64,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|974|2,0,46.59,65.66,85.08,77.02,38.66,54.37,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|975|1,0,63.47,60.97,46.48,16.58,38.02,55.17,True
2026-07-12T14:53:25|44539,fastest,2026-07-12T14:53:25|44539|985|1,0,35.87,56.3,75.81,44.01,19.98,41.38,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|991|1,1,66.84,60.14,85.59,76.12,19.71,67.28,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|172|1,0,62.48,57.83,76.95,75.66,19.38,65.1,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|172|2,0,38.42,56.14,49.27,74.73,19.66,56.97,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|190|1,0,43.9,56.14,50.83,74.73,19.77,58.31,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|190|2,0,35.21,54.76,74.05,16.58,19.8,30.18,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|307|1,0,53.35,58.98,63.94,75.2,20.0,62.02,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|974|1,0,55.77,60.34,47.88,16.58,38.28,35.13,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|974|2,0,46.59,65.66,85.08,77.02,38.66,65.77,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|975|1,0,63.47,60.97,46.48,16.58,38.02,36.76,True
2026-07-12T14:53:25|44539,less_transfer,2026-07-12T14:53:25|44539|985|1,0,35.87,56.3,75.81,44.01,19.98,43.84,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|991|1,1,66.84,60.14,85.59,76.12,19.71,71.44,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|172|1,0,62.48,57.83,76.95,75.66,19.38,65.9,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|172|2,0,38.42,56.14,49.27,74.73,19.66,47.0,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|190|1,0,43.9,56.14,50.83,74.73,19.77,48.89,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|190|2,0,35.21,54.76,74.05,16.58,19.8,53.95,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|307|1,0,53.35,58.98,63.94,75.2,20.0,57.73,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|974|1,0,55.77,60.34,47.88,16.58,38.28,47.49,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|974|2,0,46.59,65.66,85.08,77.02,38.66,69.76,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|975|1,0,63.47,60.97,46.48,16.58,38.02,48.38,True
2026-07-12T14:53:25|44539,less_walking,2026-07-12T14:53:25|44539|985|1,0,35.87,56.3,75.81,44.01,19.98,57.36,True
2026-07-12T14:53:26|59569,balanced,2026-07-12T14:53:26|59569|861|1,1,66.0,63.96,85.55,77.02,37.61,65.82,True
2026-07-12T14:53:26|59569,balanced,2026-07-12T14:53:26|59569|807|2,0,71.25,59.92,61.79,16.72,29.89,52.61,True
2026-07-12T14:53:26|59569,balanced,2026-07-12T14:53:26|59569|807|3,0,54.84,62.88,63.21,75.84,30.32,57.58,True
2026-07-12T14:53:26|59569,balanced,2026-07-12T14:53:26|59569|811|1,0,85.91,43.76,75.79,44.87,29.67,59.26,True
2026-07-12T14:53:26|59569,balanced,2026-07-12T14:53:26|59569|811|2,0,68.86,45.3,75.41,76.3,30.15,59.26,True
2026-07-12T14:53:26|59569,balanced,2026-07-12T14:53:26|59569|811|3,0,37.09,43.76,72.34,44.87,30.58,44.24,True
2026-07-12T14:53:26|59569,balanced,2026-07-12T14:53:26|59569|861|2,0,34.3,61.54,48.48,75.66,38.04,50.0,True
2026-07-12T14:53:26|59569,balanced,2026-07-12T14:53:26|59569|861|3,0,14.94,42.36,59.32,44.63,38.66,36.46,True
2026-07-12T14:53:26|59569,comfort,2026-07-12T14:53:26|59569|861|1,1,66.0,63.96,85.55,77.02,37.61,63.81,True
2026-07-12T14:53:26|59569,comfort,2026-07-12T14:53:26|59569|807|2,0,71.25,59.92,61.79,16.72,29.89,55.48,True
2026-07-12T14:53:26|59569,comfort,2026-07-12T14:53:26|59569|807|3,0,54.84,62.88,63.21,75.84,30.32,58.46,True
2026-07-12T14:53:26|59569,comfort,2026-07-12T14:53:26|59569|811|1,0,85.91,43.76,75.79,44.87,29.67,52.3,True
2026-07-12T14:53:26|59569,comfort,2026-07-12T14:53:26|59569|811|2,0,68.86,45.3,75.41,76.3,30.15,52.3,True
2026-07-12T14:53:26|59569,comfort,2026-07-12T14:53:26|59569|811|3,0,37.09,43.76,72.34,44.87,30.58,43.34,True
2026-07-12T14:53:26|59569,comfort,2026-07-12T14:53:26|59569|861|2,0,34.3,61.54,48.48,75.66,38.04,53.76,True
2026-07-12T14:53:26|59569,comfort,2026-07-12T14:53:26|59569|861|3,0,14.94,42.36,59.32,44.63,38.66,38.5,True
2026-07-12T14:53:26|59569,fastest,2026-07-12T14:53:26|59569|811|1,1,85.91,43.76,75.79,44.87,29.67,70.93,True
2026-07-12T14:53:26|59569,fastest,2026-07-12T14:53:26|59569|807|2,0,71.25,59.92,61.79,16.72,29.89,60.44,True
2026-07-12T14:53:26|59569,fastest,2026-07-12T14:53:26|59569|807|3,0,54.84,62.88,63.21,75.84,30.32,55.87,True
2026-07-12T14:53:26|59569,fastest,2026-07-12T14:53:26|59569|811|2,0,68.86,45.3,75.41,76.3,30.15,63.41,True
2026-07-12T14:53:26|59569,fastest,2026-07-12T14:53:26|59569|811|3,0,37.09,43.76,72.34,44.87,30.58,41.39,True
2026-07-12T14:53:26|59569,fastest,2026-07-12T14:53:26|59569|861|1,0,66.0,63.96,85.55,77.02,37.61,65.75,True
2026-07-12T14:53:26|59569,fastest,2026-07-12T14:53:26|59569|861|2,0,34.3,61.54,48.48,75.66,38.04,42.67,True
2026-07-12T14:53:26|59569,fastest,2026-07-12T14:53:26|59569|861|3,0,14.94,42.36,59.32,44.63,38.66,27.42,True
2026-07-12T14:53:26|59569,less_transfer,2026-07-12T14:53:26|59569|861|1,1,66.0,63.96,85.55,77.02,37.61,69.77,True
2026-07-12T14:53:26|59569,less_transfer,2026-07-12T14:53:26|59569|807|2,0,71.25,59.92,61.79,16.72,29.89,38.82,True
2026-07-12T14:53:26|59569,less_transfer,2026-07-12T14:53:26|59569|807|3,0,54.84,62.88,63.21,75.84,30.32,64.1,True
2026-07-12T14:53:26|59569,less_transfer,2026-07-12T14:53:26|59569|811|1,0,85.91,43.76,75.79,44.87,29.67,54.72,True
2026-07-12T14:53:26|59569,less_transfer,2026-07-12T14:53:26|59569|811|2,0,68.86,45.3,75.41,76.3,30.15,66.26,True
2026-07-12T14:53:26|59569,less_transfer,2026-07-12T14:53:26|59569|811|3,0,37.09,43.76,72.34,44.87,30.58,43.79,True
2026-07-12T14:53:26|59569,less_transfer,2026-07-12T14:53:26|59569|861|2,0,34.3,61.54,48.48,75.66,38.04,58.93,True
2026-07-12T14:53:26|59569,less_transfer,2026-07-12T14:53:26|59569|861|3,0,14.94,42.36,59.32,44.63,38.66,38.4,True
2026-07-12T14:53:26|59569,less_walking,2026-07-12T14:53:26|59569|861|1,1,66.0,63.96,85.55,77.02,37.61,73.57,True
2026-07-12T14:53:26|59569,less_walking,2026-07-12T14:53:26|59569|807|2,0,71.25,59.92,61.79,16.72,29.89,56.66,True
2026-07-12T14:53:26|59569,less_walking,2026-07-12T14:53:26|59569|807|3,0,54.84,62.88,63.21,75.84,30.32,59.22,True
2026-07-12T14:53:26|59569,less_walking,2026-07-12T14:53:26|59569|811|1,0,85.91,43.76,75.79,44.87,29.67,66.88,True
2026-07-12T14:53:26|59569,less_walking,2026-07-12T14:53:26|59569|811|2,0,68.86,45.3,75.41,76.3,30.15,66.03,True
2026-07-12T14:53:26|59569,less_walking,2026-07-12T14:53:26|59569|811|3,0,37.09,43.76,72.34,44.87,30.58,55.49,True
2026-07-12T14:53:26|59569,less_walking,2026-07-12T14:53:26|59569|861|2,0,34.3,61.54,48.48,75.66,38.04,48.34,True
2026-07-12T14:53:26|59569,less_walking,2026-07-12T14:53:26|59569|861|3,0,14.94,42.36,59.32,44.63,38.66,45.17,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|36|1,1,77.34,63.91,85.28,77.02,37.07,69.09,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|110|1,0,40.75,63.79,85.44,77.02,38.27,58.28,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|24|1,0,36.27,62.33,84.97,45.86,38.43,51.85,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|24|2,0,22.19,62.18,64.05,76.12,38.73,49.04,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|27|1,0,45.46,44.45,64.86,75.84,31.16,50.53,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|27|2,0,40.68,62.88,64.52,75.84,31.0,53.63,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|34|1,0,41.84,43.19,84.98,45.86,38.26,48.72,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|53|1,0,31.69,41.39,61.77,16.72,31.35,36.33,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|858|2,0,18.72,42.28,50.96,75.66,39.09,41.04,True
2026-07-12T14:53:26|95109,balanced,2026-07-12T14:53:26|95109|858|3,0,10.41,40.76,48.2,44.01,39.27,33.04,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|36|1,1,77.34,63.91,85.28,77.02,37.07,65.74,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|110|1,0,40.75,63.79,85.44,77.02,38.27,59.24,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|24|1,0,36.27,62.33,84.97,45.86,38.43,55.43,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|24|2,0,22.19,62.18,64.05,76.12,38.73,53.29,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|27|1,0,45.46,44.45,64.86,75.84,31.16,46.87,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|27|2,0,40.68,62.88,64.52,75.84,31.0,56.1,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|34|1,0,41.84,43.19,84.98,45.86,38.26,45.89,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|53|1,0,31.69,41.39,61.77,16.72,31.35,38.34,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|858|2,0,18.72,42.28,50.96,75.66,39.09,40.69,True
2026-07-12T14:53:26|95109,comfort,2026-07-12T14:53:26|95109|858|3,0,10.41,40.76,48.2,44.01,39.27,35.94,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|36|1,1,77.34,63.91,85.28,77.02,37.07,72.47,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|110|1,0,40.75,63.79,85.44,77.02,38.27,50.64,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|24|1,0,36.27,62.33,84.97,45.86,38.43,45.25,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|24|2,0,22.19,62.18,64.05,76.12,38.73,37.15,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|27|1,0,45.46,44.45,64.86,75.84,31.16,48.28,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|27|2,0,40.68,62.88,64.52,75.84,31.0,47.57,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|34|1,0,41.84,43.19,84.98,45.86,38.26,46.28,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|53|1,0,31.69,41.39,61.77,16.72,31.35,34.63,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|858|2,0,18.72,42.28,50.96,75.66,39.09,31.37,True
2026-07-12T14:53:26|95109,fastest,2026-07-12T14:53:26|95109|858|3,0,10.41,40.76,48.2,44.01,39.27,23.41,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|36|1,1,77.34,63.91,85.28,77.02,37.07,72.18,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|110|1,0,40.75,63.79,85.44,77.02,38.27,64.25,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|24|1,0,36.27,62.33,84.97,45.86,38.43,48.12,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|24|2,0,22.19,62.18,64.05,76.12,38.73,57.88,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|27|1,0,45.46,44.45,64.86,75.84,31.16,60.04,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|27|2,0,40.68,62.88,64.52,75.84,31.0,61.16,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|34|1,0,41.84,43.19,84.98,45.86,38.26,47.03,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|53|1,0,31.69,41.39,61.77,16.72,31.35,28.04,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|858|2,0,18.72,42.28,50.96,75.66,39.09,53.5,True
2026-07-12T14:53:26|95109,less_transfer,2026-07-12T14:53:26|95109|858|3,0,10.41,40.76,48.2,44.01,39.27,36.09,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|36|1,1,77.34,63.91,85.28,77.02,37.07,75.65,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|110|1,0,40.75,63.79,85.44,77.02,38.27,68.51,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|24|1,0,36.27,62.33,84.97,45.86,38.43,64.73,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|24|2,0,22.19,62.18,64.05,76.12,38.73,53.89,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|27|1,0,45.46,44.45,64.86,75.84,31.16,56.04,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|27|2,0,40.68,62.88,64.52,75.84,31.0,57.11,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|34|1,0,41.84,43.19,84.98,45.86,38.26,63.54,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|53|1,0,31.69,41.39,61.77,16.72,31.35,46.66,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|858|2,0,18.72,42.28,50.96,75.66,39.09,44.26,True
2026-07-12T14:53:26|95109,less_walking,2026-07-12T14:53:26|95109|858|3,0,10.41,40.76,48.2,44.01,39.27,38.52,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|852|1,1,42.74,74.48,84.75,45.86,43.0,57.48,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|851|1,0,29.32,58.95,60.9,16.03,14.57,37.26,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|853M|1,0,19.27,61.51,62.75,44.63,39.07,43.13,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|853M|2,0,16.35,61.23,49.61,74.73,22.06,42.17,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|854|1,0,37.47,61.89,50.16,74.73,21.63,48.69,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|857|1,0,13.01,63.56,85.28,75.85,15.54,46.29,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|858|1,0,2.05,41.6,63.07,44.63,40.7,33.27,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|85|1,0,54.24,61.55,63.73,44.63,38.09,53.63,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|965|1,0,52.98,62.38,84.56,45.86,37.78,56.72,True
2026-07-12T14:53:28|59049,balanced,2026-07-12T14:53:28|59049|969|1,0,48.86,58.56,49.3,44.01,37.41,48.9,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|852|1,1,42.74,74.48,84.75,45.86,43.0,63.81,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|851|1,0,29.32,58.95,60.9,16.03,14.57,45.44,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|853M|1,0,19.27,61.51,62.75,44.63,39.07,50.13,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|853M|2,0,16.35,61.23,49.61,74.73,22.06,48.46,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|854|1,0,37.47,61.89,50.16,74.73,21.63,52.62,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|857|1,0,13.01,63.56,85.28,75.85,15.54,51.29,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|858|1,0,2.05,41.6,63.07,44.63,40.7,36.3,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|85|1,0,54.24,61.55,63.73,44.63,38.09,56.41,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|965|1,0,52.98,62.38,84.56,45.86,37.78,58.35,True
2026-07-12T14:53:28|59049,comfort,2026-07-12T14:53:28|59049|969|1,0,48.86,58.56,49.3,44.01,37.41,52.52,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|965|1,1,52.98,62.38,84.56,45.86,37.78,55.18,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|851|1,0,29.32,58.95,60.9,16.03,14.57,33.49,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|852|1,0,42.74,74.48,84.75,45.86,43.0,51.02,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|853M|1,0,19.27,61.51,62.75,44.63,39.07,32.69,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|853M|2,0,16.35,61.23,49.61,74.73,22.06,30.3,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|854|1,0,37.47,61.89,50.16,74.73,21.63,43.06,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|857|1,0,13.01,63.56,85.28,75.85,15.54,31.58,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|858|1,0,2.05,41.6,63.07,44.63,40.7,20.17,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|85|1,0,54.24,61.55,63.73,44.63,38.09,53.68,True
2026-07-12T14:53:28|59049,fastest,2026-07-12T14:53:28|59049|969|1,0,48.86,58.56,49.3,44.01,37.41,48.53,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|854|1,1,37.47,61.89,50.16,74.73,21.63,57.72,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|851|1,0,29.32,58.95,60.9,16.03,14.57,27.55,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|852|1,0,42.74,74.48,84.75,45.86,43.0,51.43,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|853M|1,0,19.27,61.51,62.75,44.63,39.07,41.97,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|853M|2,0,16.35,61.23,49.61,74.73,22.06,52.99,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|857|1,0,13.01,63.56,85.28,75.85,15.54,55.27,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|858|1,0,2.05,41.6,63.07,44.63,40.7,35.98,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|85|1,0,54.24,61.55,63.73,44.63,38.09,49.65,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|965|1,0,52.98,62.38,84.56,45.86,37.78,51.7,True
2026-07-12T14:53:28|59049,less_transfer,2026-07-12T14:53:28|59049|969|1,0,48.86,58.56,49.3,44.01,37.41,46.58,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|852|1,1,42.74,74.48,84.75,45.86,43.0,67.83,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|851|1,0,29.32,58.95,60.9,16.03,14.57,46.13,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|853M|1,0,19.27,61.51,62.75,44.63,39.07,50.09,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|853M|2,0,16.35,61.23,49.61,74.73,22.06,43.61,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|854|1,0,37.47,61.89,50.16,74.73,21.63,48.14,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|857|1,0,13.01,63.56,85.28,75.85,15.54,60.49,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|858|1,0,2.05,41.6,63.07,44.63,40.7,44.58,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|85|1,0,54.24,61.55,63.73,44.63,38.09,57.48,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|965|1,0,52.98,62.38,84.56,45.86,37.78,67.81,True
2026-07-12T14:53:28|59049,less_walking,2026-07-12T14:53:28|59049|969|1,0,48.86,58.56,49.3,44.01,37.41,48.71,True
2026-07-12T14:53:29|11169,balanced,2026-07-12T14:53:29|11169|970|1,1,64.33,63.98,84.77,45.86,38.09,60.6,True
2026-07-12T14:53:29|11169,balanced,2026-07-12T14:53:29|11169|100|1,0,45.67,67.41,85.55,76.12,22.68,58.21,True
2026-07-12T14:53:29|11169,balanced,2026-07-12T14:53:29|11169|105|1,0,44.6,65.37,75.13,45.24,39.35,53.68,True
