candidate_group_id,route_id,llm_label_count,llm_seed_count,llm_time_score,llm_time_score_std,llm_comfort_score,llm_comfort_score_std,llm_walk_score,llm_walk_score_std,llm_transfer_score,llm_transfer_score_std,llm_reliability_score,llm_reliability_score_std,llm_score_std_mean,llm_label_confidence,llm_reason_sample
backend_graph_od_00397_24009_44029,"graph_(206, 208, 757)_24009_44029_34",3,3,60.0,2.357,70.0,4.0825,70.0,4.714,40.0,8.165,60.0,2.357,4.3351,0.63,两次换乘ETA较长步行距离长数据较旧 | ETA较长，乘车时间中等，2次换乘，步行时间较长，数据较旧 | 两次换乘，步行较长，ETA较高，数据较旧
backend_graph_od_00397_24009_44029,"graph_(206, 757)_24009_44029_2",3,3,75.0,4.714,70.0,2.357,85.0,4.0825,70.0,8.165,60.0,2.357,4.3351,0.63,ETA较长但乘车时间短一次换乘步行距离短数据较旧 | ETA较长，乘车时间中等，1次换乘，步行时间短，数据较旧 | 一次换乘，步行短，但ETA较高且数据较旧
backend_graph_od_00397_24009_44029,"graph_(206, 758)_24009_44029_3",3,3,70.0,4.714,70.0,2.357,85.0,4.0825,70.0,8.165,60.0,2.357,4.3351,0.63,ETA较长乘车时间较长一次换乘步行距离短数据较旧 | ETA较长，乘车时间较长，1次换乘，步行时间短，数据较旧 | 骑行时间较长，其他与2类似
backend_graph_od_00397_24009_44029,"graph_(208, 757)_24009_44029_4",3,3,85.0,4.714,70.0,2.357,85.0,4.0825,70.0,8.165,65.0,2.357,4.3351,0.6761,ETA短乘车时间适中一次换乘步行距离短数据较新 | ETA短，乘车时间中等，1次换乘，步行时间短，数据较新 | 短ETA和骑行时间，步行短，一次换乘，数据较新但部分字段降级
backend_graph_od_00397_24009_44029,"graph_(208, 758)_24009_44029_5",3,3,80.0,4.714,70.0,2.357,85.0,4.0825,70.0,8.165,65.0,2.357,4.3351,0.6761,ETA短但乘车时间较长一次换乘步行距离短数据较新 | ETA短，乘车时间较长，1次换乘，步行时间短，数据较新 | 骑行时间稍长，其他与4类似
backend_graph_od_00397_24009_44029,"graph_(293, 757)_24009_44029_6",3,3,50.0,4.714,70.0,2.357,85.0,4.0825,70.0,8.165,65.0,2.357,4.3351,0.63,ETA很长一次换乘步行距离短数据较新 | ETA很长，乘车时间中等，1次换乘，步行时间短，数据较新 | ETA很高，一次换乘，步行短
backend_graph_od_00397_24009_44029,"graph_(293, 758)_24009_44029_7",3,3,45.0,4.714,70.0,2.357,85.0,4.0825,70.0,8.165,65.0,2.357,4.3351,0.63,ETA很长乘车时间更长一次换乘步行距离短数据较新 | ETA很长，乘车时间较长，1次换乘，步行时间短，数据较新 | ETA高，骑行时间更长
backend_graph_od_00397_24009_44029,"graph_(294, 757)_24009_44029_8",3,3,45.0,4.714,70.0,2.357,85.0,4.0825,70.0,8.165,65.0,2.357,4.3351,0.63,ETA最长一次换乘步行距离短数据较新 | ETA很长，乘车时间中等，1次换乘，步行时间短，数据较新 | ETA最高，一次换乘
backend_graph_od_00397_24009_44029,"graph_(757,)_24009_44029_0",3,3,70.0,0.0,75.0,2.357,95.0,0.0,100.0,0.0,65.0,2.357,0.9428,0.77,直达无换乘步行距离最短ETA较长但乘车时间短 | ETA中等，乘车时间短，直达，步行时间最短，数据较新 | 直达，步行最短，但ETA较高
backend_graph_od_00397_24009_44029,"graph_(758,)_24009_44029_1",3,3,65.0,0.0,75.0,2.357,95.0,0.0,100.0,0.0,55.0,2.357,0.9428,0.7209,直达无换乘步行距离最短但ETA最长数据最旧频率低 | ETA中等，乘车时间中等，直达，步行时间最短，数据很旧 | 直达，步行短，但ETA高且数据非常旧
backend_graph_od_00398_1112_85091,"graph_(54, 249)_1112_85091_2",3,3,50.0,4.714,75.0,2.357,60.0,0.0,50.0,4.714,70.0,0.0,2.357,0.6543,ETA较高，换乘一次，步行6分钟 | ETA较长，需换乘1次，步行6分钟 | ETA较长，乘车时间长，需换乘
backend_graph_od_00398_1112_85091,"graph_(54, 344)_1112_85091_3",3,3,40.0,4.714,75.0,2.357,60.0,0.0,50.0,4.714,70.0,0.0,2.357,0.6384,ETA高，乘车时间长，换乘一次 | ETA长且乘车时间长，需换乘1次 | 乘车时间最长，ETA长
backend_graph_od_00398_1112_85091,"graph_(54, 376)_1112_85091_5",3,3,40.0,4.714,75.0,2.357,60.0,0.0,50.0,4.714,70.0,0.0,2.357,0.6384,ETA高，乘车时间长，换乘一次 | ETA长且乘车时间长，需换乘1次 | 乘车时间长，ETA长
backend_graph_od_00398_1112_85091,"graph_(54, 429)_1112_85091_6",3,3,40.0,4.714,75.0,2.357,60.0,0.0,50.0,4.714,70.0,0.0,2.357,0.6384,ETA高，乘车时间长，换乘一次 | ETA长且乘车时间长，需换乘1次 | 乘车时间长，ETA长
backend_graph_od_00398_1112_85091,"graph_(54, 431)_1112_85091_7",3,3,40.0,4.714,75.0,2.357,60.0,0.0,50.0,4.714,70.0,0.0,2.357,0.6384,ETA高，乘车时间长，换乘一次 | ETA长且乘车时间长，需换乘1次 | 乘车时间长，ETA长
backend_graph_od_00398_1112_85091,"graph_(54, 72)_1112_85091_4",3,3,40.0,4.714,75.0,2.357,60.0,0.0,50.0,4.714,70.0,0.0,2.357,0.6384,ETA高，乘车时间长，换乘一次 | ETA长且乘车时间长，需换乘1次 | 乘车时间长，ETA长
backend_graph_od_00398_1112_85091,"graph_(54,)_1112_85091_0",3,3,45.0,6.2361,75.0,2.357,80.0,0.0,100.0,0.0,70.0,0.0,1.7186,0.7429,直达无换乘，步行短，但ETA较高 | 直达且步行短，但ETA较长 | 直达，步行短，但乘车时间长
backend_graph_od_00398_1112_85091,"graph_(72, 344)_1112_85091_8",3,3,70.0,2.357,75.0,2.357,60.0,0.0,50.0,4.714,70.0,0.0,1.8856,0.7084,ETA低但需换乘一次，步行6分钟，数据部分降级 | ETA较短但需换乘1次，步行6分钟，数据有降级 | ETA短但需换乘1次，步行6分钟，服务频率中等
backend_graph_od_00398_1112_85091,"graph_(72, 54)_1112_85091_9",3,3,70.0,2.357,75.0,2.357,60.0,0.0,50.0,4.714,70.0,0.0,1.8856,0.7084,与上条类似，ETA低但换乘一次，步行6分钟 | ETA较短但需换乘1次，步行6分钟，数据有降级 | 与上条类似，服务频率略高
backend_graph_od_00398_1112_85091,"graph_(72,)_1112_85091_1",3,3,80.0,2.357,70.0,0.0,80.0,0.0,100.0,0.0,65.0,0.0,0.4714,0.7767,直达无换乘，步行短，但服务间隔长且数据降级多 | 直达且步行短，但服务间隔长且数据降级较多 | 直达，步行短，但服务间隔长，数据有降级
backend_graph_od_00399_8121_75009,"graph_(108, 315)_8121_75009_0",3,3,45.0,2.357,75.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,0.9428,0.6881,长ETA，较长骑行时间，1次换乘，步行短，负载低，数据有降级 | 较长ETA和骑行时间，1次换乘，高负载和监控分数，部分字段降级 | 长ETA，较长骑行时间，1次换乘，负载低，步行短，数据较新鲜但部分退化
backend_graph_od_00399_8121_75009,"graph_(108, 344)_8121_75009_1",3,3,50.0,2.357,75.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,0.9428,0.6881,长ETA，中等骑行时间，1次换乘，步行短，负载低，数据有降级 | 较长ETA但骑行时间中等，1次换乘，高负载和监控分数 | 长ETA，中等骑行时间，1次换乘，负载低，步行短，数据较新鲜但部分退化
backend_graph_od_00399_8121_75009,"graph_(108, 590)_8121_75009_2",3,3,55.0,2.357,75.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,0.9428,0.6881,长ETA，较短骑行时间，1次换乘，步行短，负载低，数据有降级 | 较长ETA但骑行时间较短，1次换乘，高负载和监控分数 | 长ETA，较短骑行时间，1次换乘，负载低，步行短，数据较新鲜但部分退化
backend_graph_od_00399_8121_75009,"graph_(119, 490)_8121_75009_3",3,3,50.0,4.714,60.0,2.357,90.0,0.0,80.0,0.0,65.0,2.357,1.8856,0.6762,较长ETA，中等骑行时间，1次换乘，步行短，负载中等，数据较旧 | 中等骑行时间，1次换乘，较低负载分数，数据新鲜度较低 | 较长ETA，中等骑行时间，1次换乘，负载中等，步行短，数据较旧且部分退化
backend_graph_od_00399_8121_75009,"graph_(18, 108, 315)_8121_75009_11",3,3,40.0,0.0,60.0,2.357,80.0,0.0,50.0,0.0,70.0,0.0,0.4714,0.6941,较长ETA和骑行时间，2次换乘，步行稍长，负载中等，数据有降级 | 较长ETA和骑行时间，2次换乘，较低负载分数，但服务频率高 | 较长ETA和骑行时间，2次换乘，负载中等，步行稍长，数据较新鲜但部分退化
backend_graph_od_00399_8121_75009,"graph_(227, 524)_8121_75009_4",3,3,30.0,0.0,75.0,0.0,90.0,0.0,80.0,0.0,70.0,0.0,0.0,0.7,长ETA和骑行时间，1次换乘，步行短，负载低，数据有降级 | 非常长的骑行时间，1次换乘，高负载和监控分数，服务频率高但ETA长 | 长ETA和骑行时间，1次换乘，负载低，步行短，数据较新鲜但部分退化
backend_graph_od_00399_8121_75009,"graph_(368, 344)_8121_75009_6",3,3,80.0,0.0,75.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,0.4714,0.7602,中等ETA，较短骑行时间，1次换乘，步行短，负载低，数据有降级 | 较短骑行时间，1次换乘，高负载和监控分数，服务频率高，部分字段降级 | 较短ETA和骑行时间，低服务间隔，1次换乘，负载低，步行短，数据较新鲜但部分退化
backend_graph_od_00399_8121_75009,"graph_(368, 490)_8121_75009_5",3,3,75.0,0.0,75.0,0.0,90.0,0.0,80.0,0.0,70.0,0.0,0.0,0.7667,中等ETA，较长骑行时间，1次换乘，步行短，负载低，数据有降级 | 中等骑行时间，1次换乘，高负载和监控分数，拥堵分数略低 | 较短ETA但骑行时间较长，1次换乘，负载低，步行短，数据较新鲜但部分退化
backend_graph_od_00399_8121_75009,"graph_(370, 344)_8121_75009_8",3,3,85.0,0.0,75.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,0.4714,0.7602,短ETA和骑行时间，低服务间隔，1次换乘，步行短，负载低，但数据有降级 | 短ETA和骑行时间，低服务间隔，1次换乘，高负载和监控分数，但部分字段降级 | 短ETA和骑行时间，低服务间隔，1次换乘，负载低，步行短，数据较新鲜但部分退化
backend_graph_od_00399_8121_75009,"graph_(370, 490)_8121_75009_7",3,3,75.0,0.0,75.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,0.4714,0.7602,短ETA但骑行时间较长，1次换乘，步行短，负载低，数据有降级 | 短ETA但骑行时间较长，1次换乘，高负载和监控分数，部分字段降级 | 短ETA但骑行时间较长，1次换乘，负载低，步行短，数据较新鲜但部分退化
backend_graph_od_00400_59073_59009,"graph_(44, 596)_59073_59009_4",3,3,30.0,0.0,80.0,2.357,70.0,0.0,50.0,4.714,75.0,4.714,2.357,0.6065,ETA长40.67分钟，一次换乘，步行6分钟，但负载低且数据较完整 | ETA很长，需换乘，步行较长，负载低，数据较新 | ETA长40.67分，1次换乘，步行6分，负载100，但监测分数75
backend_graph_od_00400_59073_59009,"graph_(44, 607)_59073_59009_5",3,3,30.0,0.0,80.0,2.357,70.0,0.0,50.0,4.714,75.0,4.714,2.357,0.6065,ETA长40.67分钟，一次换乘，步行6分钟，但负载低且数据较完整 | ETA很长，需换乘，步行较长，负载低，数据较新 | ETA长40.67分，1次换乘，步行6分，负载100，但监测分数75
backend_graph_od_00400_59073_59009,"graph_(44, 644)_59073_59009_6",3,3,30.0,0.0,80.0,2.357,70.0,0.0,50.0,4.714,75.0,4.714,2.357,0.6065,ETA长40.67分钟，一次换乘，步行6分钟，但负载低且数据较完整 | ETA很长，需换乘，步行较长，负载低，数据较新 | ETA长40.67分，1次换乘，步行6分，负载100，但监测分数75
backend_graph_od_00400_59073_59009,"graph_(44, 647)_59073_59009_7",3,3,30.0,0.0,80.0,2.357,70.0,0.0,50.0,4.714,75.0,4.714,2.357,0.6065,ETA长40.67分钟，一次换乘，步行6分钟，但负载低且数据较完整 | ETA很长，需换乘，步行较长，负载低，数据较新 | ETA长40.67分，1次换乘，步行6分，负载100，但监测分数75
backend_graph_od_00400_59073_59009,"graph_(44, 651)_59073_59009_8",3,3,20.0,0.0,80.0,4.714,70.0,0.0,50.0,4.714,75.0,4.714,2.8284,0.5536,ETA长40.67分钟且乘车时间28分钟，一次换乘，步行6分钟 | ETA很长，需换乘，步行较长，负载低，但乘车时间很长 | ETA长40.67分，1次换乘，步行6分，但乘车时间28分，负载100
backend_graph_od_00400_59073_59009,"graph_(44, 652)_59073_59009_9",3,3,20.0,0.0,80.0,4.714,70.0,0.0,50.0,4.714,75.0,4.714,2.8284,0.5536,ETA长40.67分钟且乘车时间28分钟，一次换乘，步行6分钟 | ETA很长，需换乘，步行较长，负载低，但乘车时间很长 | ETA长40.67分，1次换乘，步行6分，但乘车时间28分，负载100
backend_graph_od_00400_59073_59009,"graph_(596,)_59073_59009_0",3,3,60.0,2.357,70.0,0.0,90.0,2.357,100.0,0.0,65.0,4.0825,1.7593,0.694,ETA较长14.52分钟，零换乘，但负载70且拥堵60，退化字段多 | ETA最长，直达，负载中等，频率高但部分字段降级 | ETA较长14.52分，无换乘，负载70，退化字段多
backend_graph_od_00400_59073_59009,"graph_(607,)_59073_59009_1",3,3,80.0,0.0,75.0,2.357,90.0,2.357,100.0,0.0,65.0,2.357,1.4142,0.7634,ETA较短8.37分钟，零换乘，步行4分钟，但拥堵60且退化字段多 | ETA较短，直达，低负载，但ETA来源实时，部分字段降级 | ETA较短8.37分，无换乘，步行4分，负载100，但退化字段多
backend_graph_od_00400_59073_59009,"graph_(644,)_59073_59009_2",3,3,95.0,2.357,80.0,0.0,90.0,2.357,100.0,0.0,70.0,2.357,1.4142,0.8284,ETA极短0.57分钟，零换乘，步行4分钟，负载低，但数据有退化字段 | ETA极短，直达，低负载，数据较新但部分字段降级 | ETA极短0.57分，无换乘，步行4分，负载100，但数据有退化字段
backend_graph_od_00400_59073_59009,"graph_(647,)_59073_59009_3",3,3,70.0,0.0,70.0,2.357,90.0,2.357,100.0,0.0,60.0,2.357,1.4142,0.6822,ETA中等11.95分钟，零换乘，但负载70且退化字段多，服务频率低 | ETA较长，直达，负载中等，数据较旧且降级字段多 | ETA中等11.95分，无换乘，负载70，退化字段多且ETA来源降级
backend_graph_od_00401_65191_65009,"graph_(25, 329)_65191_65009_3",3,3,70.0,4.714,70.0,5.2493,80.0,4.714,60.0,0.0,70.0,0.0,2.9355,0.7104,"ETA短但乘车时间较长，频率中等，1次换乘 | ride time 23min, 1 transfer, load 100, walk 6min, data fresh 24228s | ETA短但乘车时间较长，有1次换乘，负荷低但历史流量压力中等"
backend_graph_od_00401_65191_65009,"graph_(25, 49)_65191_65009_2",3,3,85.0,2.357,70.0,5.2493,80.0,4.714,60.0,0.0,70.0,0.0,2.4641,0.7167,"ETA短，乘车时间最短，频率高，1次换乘 | ride time 11min shortest, 1 transfer, load 100, walk 6min | ETA短且乘车时间短，有1次换乘，负荷低，发车间隔小"
backend_graph_od_00401_65191_65009,"graph_(25, 52)_65191_65009_4",3,3,20.0,4.714,70.0,5.2493,80.0,4.714,60.0,0.0,70.0,0.0,2.9355,0.7104,"乘车时间极长，频率低，1次换乘 | ride time 88min very long, 1 transfer, load 100, walk 6min | 乘车时间极长，有1次换乘，负荷低但时间成本高"
backend_graph_od_00401_65191_65009,"graph_(25, 610)_65191_65009_5",3,3,50.0,4.714,70.0,5.2493,80.0,4.714,60.0,0.0,70.0,0.0,2.9355,0.7104,"乘车时间较长，频率中等，1次换乘 | ride time 38min, 1 transfer, load 100, walk 6min | 乘车时间中等偏长，有1次换乘，负荷低"
backend_graph_od_00401_65191_65009,"graph_(25, 617)_65191_65009_6",3,3,60.0,4.714,70.0,5.2493,80.0,4.714,60.0,0.0,70.0,0.0,2.9355,0.7104,"乘车时间中等，频率中等，1次换乘 | ride time 30min, 1 transfer, load 100, walk 6min | 乘车时间中等，有1次换乘，负荷低"
backend_graph_od_00401_65191_65009,"graph_(25, 87)_65191_65009_7",3,3,25.0,7.0711,70.0,5.2493,80.0,4.714,60.0,0.0,70.0,0.0,3.4069,0.704,"乘车时间极长，频率中等，1次换乘 | ride time 86min very long, 1 transfer, load 100, walk 6min | 乘车时间很长，有1次换乘，负荷低"
backend_graph_od_00401_65191_65009,"graph_(30, 329)_65191_65009_9",3,3,65.0,4.0825,60.0,6.2361,80.0,4.714,60.0,0.0,70.0,0.0,3.0065,0.7094,"ETA稍长，乘车时间中等，频率高，1次换乘，负载较低 | ride time 23min, 1 transfer, load 70, congestion 50, walk 6min | ETA稍长但乘车时间中等，有1次换乘，负荷中等"
backend_graph_od_00401_65191_65009,"graph_(30, 49)_65191_65009_8",3,3,80.0,2.357,60.0,5.2493,80.0,4.714,60.0,0.0,70.0,0.0,2.4641,0.7167,"ETA稍长，乘车时间最短，频率最高，1次换乘，负载较低 | ride time 11min shortest, 1 transfer, load 70, walk 6min | ETA稍长但乘车时间短，有1次换乘，发车间隔小"
backend_graph_od_00401_65191_65009,"graph_(329,)_65191_65009_1",3,3,55.0,8.4984,60.0,5.2493,90.0,2.357,100.0,0.0,70.0,0.0,3.2209,0.7065,"直达，步行短，但ETA长，乘车时间较长，负载较低 | direct route, ride time 20min, walk 4min, load 70, eta 18.82min | 直达无换乘，步行时间短，但乘车时间和ETA较长"
backend_graph_od_00401_65191_65009,"graph_(49,)_65191_65009_0",3,3,75.0,8.4984,60.0,5.2493,90.0,2.357,100.0,0.0,70.0,0.0,3.2209,0.7065,"直达，步行短，乘车时间短，但ETA较长，负载较低 | direct route, ride time 8min, walk 4min, load 70, eta 8.35min | 直达无换乘，步行时间短，乘车时间短，但ETA较长"
backend_graph_od_00402_59079_46109,"graph_(165, 216, 718)_59079_46109_6",3,3,60.0,0.0,80.0,7.0711,80.0,0.0,30.0,4.714,70.0,0.0,2.357,0.7182,乘车时间长，但负荷低 | ETA 12.08分钟，乘车86分钟，2次换乘，负载100，部分字段降级 | ETA12.08分钟，乘车时间86分钟，频率8.1分钟，2次换乘，负载100
backend_graph_od_00402_59079_46109,"graph_(165, 634, 146)_59079_46109_7",3,3,65.0,2.357,80.0,7.0711,80.0,0.0,30.0,4.714,70.0,0.0,2.8284,0.7118,乘车时间中等，负荷低 | ETA 12.08分钟，乘车74分钟，2次换乘，负载100，部分字段降级 | ETA12.08分钟，乘车时间74分钟，频率9.5分钟，2次换乘，负载100
backend_graph_od_00402_59079_46109,"graph_(165, 634, 718)_59079_46109_8",3,3,60.0,2.357,80.0,7.0711,80.0,0.0,30.0,4.714,70.0,0.0,2.8284,0.7118,乘车时间长，负荷低 | ETA 12.08分钟，乘车86分钟，2次换乘，负载100，部分字段降级 | ETA12.08分钟，乘车时间86分钟，频率7.4分钟，2次换乘，负载100
backend_graph_od_00402_59079_46109,"graph_(165, 635, 146)_59079_46109_9",3,3,65.0,2.357,80.0,7.0711,80.0,0.0,30.0,4.714,70.0,0.0,2.8284,0.7118,乘车时间中等，负荷低 | ETA 12.08分钟，乘车74分钟，2次换乘，负载100，部分字段降级 | ETA12.08分钟，乘车时间74分钟，频率9.6分钟，2次换乘，负载100
backend_graph_od_00402_59079_46109,"graph_(165, 691, 146)_59079_46109_4",3,3,60.0,2.357,80.0,7.0711,80.0,0.0,30.0,4.714,70.0,0.0,2.8284,0.7118,乘车时间长，负荷低 | ETA 12.08分钟，乘车86分钟，2次换乘，负载100，部分字段降级 | ETA12.08分钟，乘车时间86分钟，频率8.8分钟，2次换乘，负载100
backend_graph_od_00402_59079_46109,"graph_(165, 691, 718)_59079_46109_5",3,3,50.0,4.0825,80.0,7.0711,80.0,0.0,30.0,4.714,70.0,0.0,3.1735,0.7072,最长乘车时间，负荷低 | ETA 12.08分钟，乘车98分钟最长，2次换乘，负载100，部分字段降级 | ETA12.08分钟，乘车时间98分钟，频率6.8分钟，2次换乘，负载100
backend_graph_od_00402_59079_46109,"graph_(165, 738, 718)_59079_46109_3",3,3,60.0,2.357,80.0,7.0711,80.0,0.0,30.0,4.714,70.0,0.0,2.8284,0.7118,乘车时间长，负荷低 | ETA 12.08分钟，乘车86分钟，2次换乘，负载100，部分字段降级 | ETA12.08分钟，乘车时间86分钟，频率8.7分钟，2次换乘，负载100
backend_graph_od_00402_59079_46109,"graph_(43, 738, 718)_59079_46109_1",3,3,85.0,2.357,60.0,2.357,80.0,0.0,30.0,4.714,70.0,0.0,1.8856,0.7245,最短ETA和乘车时间，但2次换乘且负荷中等 | ETA最短4.03分钟，但2次换乘，负载70，历史流量45，部分字段降级 | ETA最短4.03分钟，乘车时间66分钟，频率10.5分钟，但2次换乘，负载70，历史流量45
backend_graph_od_00402_59079_46109,"graph_(46, 738, 718)_59079_46109_2",3,3,75.0,2.357,60.0,2.357,80.0,0.0,30.0,4.714,70.0,0.0,1.8856,0.7245,ETA稍长，其他与1类似 | ETA 11.9分钟，2次换乘，负载70，历史流量45，部分字段降级 | ETA11.9分钟，乘车时间66分钟，频率9.7分钟，2次换乘，负载70
backend_graph_od_00402_59079_46109,"graph_(738, 718)_59079_46109_0",3,3,70.0,0.0,60.0,2.357,90.0,0.0,70.0,4.714,70.0,0.0,1.4142,0.7309,仅1次换乘，步行少，但ETA长 | ETA 22.32分钟较长，但仅1次换乘，步行6分钟最短，负载70，部分字段降级 | ETA22.32分钟，乘车时间66分钟，频率9.1分钟，1次换乘，步行6分钟480米，负载70
backend_graph_od_00403_8121_8057,"graph_(18, 17)_8121_8057_4",3,3,20.0,4.714,65.0,4.0825,80.0,6.2361,60.0,0.0,75.0,0.0,3.0065,0.6621,一次换乘，但乘车时间极长，ETA较长，步行适中 | 一次换乘，但乘车时间极长，ETA较长，步行适中，负载中等 | 一次换乘，骑行时间长，步行适中，服务频率高
backend_graph_od_00403_8121_8057,"graph_(18, 368)_8121_8057_2",3,3,70.0,0.0,65.0,4.0825,80.0,6.2361,60.0,0.0,75.0,0.0,2.0637,0.674,一次换乘，乘车时间短，ETA较长，步行适中，频率高 | 一次换乘，乘车时间短，ETA较长，步行适中，负载中等 | 一次换乘，骑行时间短，步行适中，服务频率高
backend_graph_od_00403_8121_8057,"graph_(18, 370)_8121_8057_3",3,3,65.0,2.357,65.0,4.0825,80.0,6.2361,60.0,0.0,75.0,2.357,3.0065,0.6621,一次换乘，乘车时间短，但服务间隔长，ETA较长 | 一次换乘，乘车时间短，但服务间隔长，ETA较长，步行适中 | 一次换乘，骑行时间短，步行适中，服务间隔长
backend_graph_od_00403_8121_8057,"graph_(18, 581)_8121_8057_5",3,3,15.0,4.714,65.0,4.0825,80.0,6.2361,60.0,0.0,75.0,0.0,3.0065,0.6621,一次换乘，但乘车时间极长，ETA较长 | 一次换乘，乘车时间极长，ETA较长，步行适中，负载中等 | 一次换乘，骑行时间很长，步行适中
backend_graph_od_00403_8121_8057,"graph_(31, 368)_8121_8057_6",3,3,60.0,4.714,75.0,0.0,80.0,6.2361,60.0,0.0,75.0,0.0,2.19,0.6724,一次换乘，乘车时间短，但ETA较长，步行适中 | 一次换乘，ETA中等，乘车时间短，步行适中，负载低 | 一次换乘，ETA较长，骑行时间短，步行适中
backend_graph_od_00403_8121_8057,"graph_(31, 370)_8121_8057_7",3,3,55.0,6.2361,75.0,2.357,80.0,6.2361,60.0,0.0,70.0,2.357,3.4372,0.6567,一次换乘，乘车时间短，但ETA长，服务间隔长，部分字段降级 | 一次换乘，ETA中等，乘车时间短，但服务间隔长，有降级字段 | 一次换乘，ETA较长，骑行时间短，服务间隔长
backend_graph_od_00403_8121_8057,"graph_(368,)_8121_8057_0",3,3,90.0,2.357,75.0,0.0,90.0,2.357,100.0,0.0,75.0,0.0,0.9428,0.8356,直达，ETA短，步行少，负载低，频率高，但部分字段降级 | 直达，ETA较短，步行少，负载低，服务频率高，但数据新鲜度较低 | 直达，ETA短，步行少，服务频率高，数据较新
backend_graph_od_00403_8121_8057,"graph_(370,)_8121_8057_1",3,3,95.0,0.0,80.0,0.0,90.0,2.357,100.0,0.0,70.0,0.0,0.4714,0.8428,直达，ETA极短，步行少，负载低，但数据新鲜度较低且部分字段降级 | 直达，ETA极短，步行少，负载低，但数据新鲜度较低且有降级字段 | 直达，ETA极短，步行少，但服务间隔长，数据有降级
backend_graph_od_00403_8121_8057,"graph_(59, 368)_8121_8057_8",3,3,40.0,4.714,75.0,2.357,80.0,6.2361,60.0,0.0,75.0,0.0,2.6614,0.6665,一次换乘，乘车时间短，但ETA很长，步行适中 | 一次换乘，ETA较长，乘车时间短，步行适中，负载低 | 一次换乘，ETA很长，骑行时间短，步行适中
backend_graph_od_00403_8121_8057,"graph_(59, 370)_8121_8057_9",3,3,35.0,6.2361,75.0,4.714,80.0,6.2361,60.0,0.0,75.0,0.0,3.4372,0.6567,一次换乘，乘车时间短，但ETA很长，服务间隔长 | 一次换乘，ETA较长，乘车时间短，但服务间隔长，负载低 | 一次换乘，ETA很长，骑行时间短，服务间隔长
backend_graph_od_00404_64009_17009,"graph_(114,)_64009_17009_0",3,3,65.0,2.357,70.0,2.357,80.0,0.0,100.0,0.0,70.0,0.0,0.9428,0.7864,直达无换乘，步行4分钟，但ETA较长且乘车时间长，数据较新但部分降级 | 直达无换乘，步行4分钟，ETA稍高，乘车时间长，数据较新 | 直达无换乘，步行4分钟，ETA中等，乘车时间长，数据较新但部分字段降级
backend_graph_od_00404_64009_17009,"graph_(155,)_64009_17009_1",3,3,70.0,6.2361,80.0,2.357,80.0,0.0,100.0,0.0,70.0,0.0,1.7186,0.7753,直达无换乘，步行4分钟，乘车时间较短，但ETA最长，数据较新但部分降级 | 直达无换乘，步行4分钟，ETA较高但乘车时间短，拥堵低 | 直达无换乘，步行4分钟，ETA较长但乘车时间最短，拥堵低，数据较新但部分字段降级
backend_graph_od_00404_64009_17009,"graph_(20, 114)_64009_17009_5",3,3,35.0,4.714,70.0,2.357,60.0,4.714,50.0,4.714,70.0,0.0,3.2998,0.6741,ETA长，有1次换乘，步行6分钟，负载高，数据较新但部分降级 | ETA很高，乘车时间长，步行6分钟，1次换乘，数据较新 | ETA很长，乘车时间中等，1次换乘，步行6分钟，数据较新但部分字段降级
backend_graph_od_00404_64009_17009,"graph_(20, 155)_64009_17009_4",3,3,40.0,4.714,70.0,2.357,60.0,4.714,50.0,4.714,70.0,0.0,3.2998,0.6741,ETA长，有1次换乘，步行6分钟，乘车时间较短，数据较新但部分降级 | ETA很高，乘车时间较短，步行6分钟，1次换乘，数据较新 | ETA很长，乘车时间较短，1次换乘，步行6分钟，数据较新但部分字段降级
backend_graph_od_00404_64009_17009,"graph_(20, 187)_64009_17009_6",3,3,30.0,4.714,70.0,2.357,60.0,4.714,50.0,4.714,70.0,0.0,3.2998,0.6741,ETA长，乘车时间最长，有1次换乘，步行6分钟，数据较新但部分降级 | ETA很高，乘车时间最长，步行6分钟，1次换乘，数据较新 | ETA很长，乘车时间最长，1次换乘，步行6分钟，数据较新但部分字段降级
backend_graph_od_00404_64009_17009,"graph_(20, 237)_64009_17009_7",3,3,35.0,4.714,70.0,2.357,60.0,4.714,50.0,4.714,70.0,0.0,3.2998,0.6741,ETA长，有1次换乘，步行6分钟，乘车时间中等，数据较新但部分降级 | ETA很高，乘车时间长，步行6分钟，1次换乘，数据较新 | ETA很长，乘车时间中等，1次换乘，步行6分钟，数据较新但部分字段降级
backend_graph_od_00404_64009_17009,"graph_(21, 114)_64009_17009_8",3,3,40.0,4.714,60.0,0.0,60.0,4.714,50.0,4.714,60.0,2.357,3.2998,0.6271,ETA较长，有1次换乘，步行6分钟，负载较低但数据降级较多 | ETA高，乘车时间长，步行6分钟，1次换乘，数据有降级 | ETA长，乘车时间长，1次换乘，步行6分钟，负载较低但数据源降级较多
